txn_id,from_account,to_account,amount,channel,timestamp,is_fraud,fraud_type,customer_age,account_age_days,kyc_tier,avg_monthly_balance,transaction_count_30d,avg_txn_amount,std_txn_amount,max_txn_amount,min_txn_amount,hour_of_day,day_of_week,is_weekend,is_holiday,geo_distance_from_home,device_risk_flag,device_account_count,counterparty_risk_score,is_international,channel_switch_count,currency,ip_address,device_fingerprint
TXN-N-000388,ACC-00178,ACC-00388,4518.04,IMPS,2026-02-18T07:49:46,0,none,56,888,3,76762.23,12,1154.61,5803.69,17980.69,10.0,7,2,0,0,28.8,0,2,0.2194,0,2,INR,sha256:61bf979a7b6fadc1,dev_fp_96753325
TXN-N-000765,ACC-00060,ACC-00087,168.47,NEFT,2026-02-23T09:49:06,0,none,36,57,3,66783.28,11,808.26,14251.57,15451.58,10.0,9,0,0,0,6.05,0,3,0.0062,0,0,INR,sha256:cee91b2442eb8928,dev_fp_900f2893
TXN-N-000704,ACC-00010,ACC-00163,662.56,UPI,2026-02-15T11:03:01,0,none,51,1672,3,24256.27,15,1425.5,11878.36,33130.64,10.0,11,6,1,0,3.07,0,3,0.0776,0,1,INR,sha256:7c554138fc3284e2,dev_fp_76467159
TXN-N-000844,ACC-00290,ACC-00445,309.49,IMPS,2026-01-19T17:55:37,0,none,20,1792,1,91311.46,18,1024.95,13968.9,34081.95,10.0,17,0,0,0,1.73,0,2,0.2069,0,0,INR,sha256:e2bd54d1ba02c7d2,dev_fp_1b6ffda8
TXN-N-000432,ACC-00275,ACC-00076,252.59,POS,2026-03-17T17:10:59,0,none,54,333,2,17789.24,10,1146.02,4021.85,11075.03,10.0,17,1,0,0,0.97,0,3,0.257,0,2,INR,sha256:977da2af0602a229,dev_fp_0c41a470
TXN-N-000606,ACC-00144,ACC-00419,1283.56,IMPS,2026-03-12T18:48:10,0,none,60,1713,3,77417.97,13,659.35,3905.45,7229.27,10.0,18,3,0,0,0.3,0,1,0.0871,0,1,INR,sha256:40ed5135b5114abd,dev_fp_1244cb9b
TXN-N-000725,ACC-00219,ACC-00367,1630.93,IMPS,2026-03-25T15:03:44,0,none,30,1364,2,122064.85,25,1028.36,10788.73,16787.34,10.0,15,2,0,1,0.73,0,3,0.2917,0,0,INR,sha256:3f33e153dc1d11af,dev_fp_56c4e051
TXN-N-000100,ACC-00090,ACC-00493,103.07,UPI,2026-02-22T13:03:46,0,none,48,3513,2,8609.26,13,770.69,10505.0,25774.61,10.0,13,6,1,0,1.31,0,2,0.2283,0,5,INR,sha256:2da9282e8c07cd6e,dev_fp_deac6675
TXN-N-000258,ACC-00294,ACC-00231,478.23,POS,2026-03-20T07:57:40,0,none,27,3623,3,34856.47,14,1007.78,3273.52,7666.9,10.0,7,4,0,0,0.34,0,3,0.1602,0,1,INR,sha256:0fb609121561de11,dev_fp_f06b3447
TXN-N-000746,ACC-00340,ACC-00004,1016.31,UPI,2026-02-10T16:21:21,0,none,58,3452,3,25183.4,19,618.86,7056.51,20166.29,10.0,16,1,0,0,9.84,0,3,0.2045,0,0,INR,sha256:da3285675826dbea,dev_fp_e4c5ad7e
TXN-N-000813,ACC-00355,ACC-00473,40.73,UPI,2026-03-02T22:34:34,0,none,37,599,2,62302.84,18,924.44,4486.91,13828.68,10.0,22,0,0,0,4.34,0,2,0.2892,1,2,INR,sha256:4e93eaa57e4b0796,dev_fp_ecdced8f
TXN-N-000199,ACC-00241,ACC-00356,91.07,IMPS,2026-03-18T11:51:27,0,none,60,2551,2,68893.25,14,3825.46,6752.55,18266.44,428.15,11,2,0,0,3.65,0,1,0.1641,0,1,INR,sha256:ec3c037346d3f37d,dev_fp_eccfe34b
TXN-N-000716,ACC-00047,ACC-00449,1304.0,IMPS,2026-03-28T07:47:24,0,none,68,1342,3,19593.33,13,1196.68,8995.29,19075.82,10.0,7,5,1,0,1.93,0,2,0.0887,0,1,INR,sha256:b61ff97df789ae19,dev_fp_19687d41
TXN-N-000236,ACC-00293,ACC-00116,651.81,UPI,2026-03-12T12:10:08,0,none,29,64,3,40553.35,15,1393.75,14721.04,20698.7,10.0,12,3,0,0,7.86,0,1,0.2996,1,1,INR,sha256:4c1c74d7e418bedb,dev_fp_c19bfb8d
TXN-N-000893,ACC-00390,ACC-00026,334.53,IMPS,2026-01-08T05:39:38,0,none,66,882,2,12902.06,15,480.21,11716.39,29485.95,10.0,5,3,0,0,9.44,0,1,0.0942,0,3,INR,sha256:0c13ed9775a0ffee,dev_fp_bf028348
TXN-N-000895,ACC-00347,ACC-00340,46820.69,NEFT,2026-01-21T12:34:37,0,none,32,2191,2,10346.31,14,1568.71,6233.19,8200.78,10.0,12,2,0,0,18.82,0,2,0.0727,0,0,INR,sha256:8b5cab48c4dfd420,dev_fp_864021c8
TXN-N-000986,ACC-00346,ACC-00012,246.65,IMPS,2026-02-01T12:54:49,0,none,40,3426,2,20781.93,12,979.22,11816.14,13556.09,10.0,12,6,1,0,1.35,0,2,0.0121,0,0,INR,sha256:f25cdc672de7812b,dev_fp_60e57a1e
TXN-N-000978,ACC-00211,ACC-00438,213.55,UPI,2026-03-10T19:37:28,0,none,29,2927,3,16924.21,17,1025.65,9305.24,27572.76,10.0,19,1,0,0,16.22,0,3,0.0881,0,0,INR,sha256:5df1adf8c0c36768,dev_fp_806d3ed0
TXN-N-000577,ACC-00167,ACC-00262,44.42,POS,2026-01-14T18:13:11,0,none,44,2131,2,3014.02,11,1113.44,3464.54,9342.46,10.0,18,2,0,0,13.58,0,3,0.0831,0,2,INR,sha256:485e5012daeb4e23,dev_fp_9b933653
TXN-N-000350,ACC-00053,ACC-00422,738.45,IMPS,2026-03-20T13:25:46,0,none,59,3026,2,11309.19,17,491.21,4306.98,5136.31,10.0,13,4,0,0,0.24,0,3,0.2094,0,0,INR,sha256:1420ed65e37ccc6c,dev_fp_77c57894
TXN-N-000132,ACC-00315,ACC-00287,7905.13,NEFT,2026-01-22T16:44:41,0,none,67,305,2,212602.65,12,549.5,4762.26,7569.88,10.0,16,3,0,0,4.71,0,3,0.2318,0,2,INR,sha256:1dcd3eb46603e3ff,dev_fp_0c7067ef
TXN-N-000594,ACC-00065,ACC-00131,1329.96,IMPS,2026-01-30T07:06:41,0,none,67,284,3,22399.63,13,921.28,744.08,2246.18,10.0,7,4,0,0,2.83,0,3,0.1261,0,0,INR,sha256:e0cc98270a5777c3,dev_fp_b4e34f7b
TXN-N-000962,ACC-00020,ACC-00108,39089.03,NEFT,2026-01-25T15:56:20,0,none,22,1000,2,96226.53,14,1030.03,12223.11,32393.69,10.0,15,6,1,0,6.03,0,3,0.2944,0,1,INR,sha256:29955dc305bfa391,dev_fp_b418d574
TXN-N-000276,ACC-00443,ACC-00080,90.25,UPI,2026-02-02T19:56:38,0,none,33,2076,2,37004.43,13,684.69,13577.78,25048.31,10.0,19,0,0,0,1.93,0,4,0.0472,0,1,INR,sha256:eb8dc2e388e94325,dev_fp_e851c070
TXN-N-000751,ACC-00133,ACC-00452,20.28,IMPS,2026-03-27T09:42:41,0,none,30,484,2,1689.88,13,539.2,7062.04,8120.26,10.0,9,4,0,0,10.1,0,5,0.0559,0,2,INR,sha256:a85fcc4a40941ae8,dev_fp_c0471dbe
TXN-N-000271,ACC-00316,ACC-00452,278.08,UPI,2026-01-19T23:21:13,0,none,66,2968,2,5436.67,19,512.78,9405.45,16203.76,10.0,23,0,0,1,10.23,0,2,0.2002,1,2,INR,sha256:a10f6423b0edb8b9,dev_fp_9bcd8070
TXN-N-000133,ACC-00096,ACC-00499,1339.33,IMPS,2026-03-23T09:20:29,0,none,38,1677,2,245253.75,21,1225.06,7768.5,9774.18,10.0,9,0,0,0,2.88,0,1,0.0075,0,0,INR,sha256:0e87b30c8bf83677,dev_fp_e0457fb9
TXN-N-000908,ACC-00224,ACC-00092,790.6,POS,2026-02-20T11:13:09,0,none,27,3493,2,4191.57,11,626.28,13985.71,14873.69,10.0,11,4,0,0,1.03,0,1,0.2444,0,3,INR,sha256:172f3fc4b84e4ce7,dev_fp_36986f21
TXN-N-000764,ACC-00024,ACC-00294,59201.82,NEFT,2026-02-24T16:02:54,0,none,19,609,2,14906.24,15,3265.0,14445.4,30751.4,10.0,16,1,0,0,1.38,0,2,0.004,0,1,INR,sha256:53bf97489a6a66cd,dev_fp_949e279e
TXN-N-000863,ACC-00175,ACC-00320,1393.5,NEFT,2026-03-18T10:28:54,0,none,69,48,2,7472.94,10,464.24,3325.27,8677.38,10.0,10,2,0,0,4.46,0,1,0.1198,0,0,INR,sha256:5162c8851e7793f2,dev_fp_bfaa51ac
TXN-N-000174,ACC-00328,ACC-00065,1175.39,ATM,2026-03-12T09:56:54,0,none,52,603,2,7212.68,15,1017.23,4821.96,8929.12,10.0,9,3,0,0,0.65,0,1,0.0212,0,0,INR,sha256:33733dd254db59dd,dev_fp_dced6c8b
TXN-N-000351,ACC-00130,ACC-00176,648.04,NEFT,2026-03-12T12:30:22,0,none,30,366,1,21068.98,14,1440.76,646.03,2441.84,1011.73,12,3,0,0,1.92,0,1,0.2701,0,0,INR,sha256:00cb9d6667e31ccf,dev_fp_ee41ee34
TXN-N-000135,ACC-00184,ACC-00487,1201.22,IMPS,2026-02-06T18:03:21,0,none,43,2254,2,59353.04,13,1843.07,1644.62,4944.16,376.77,18,4,0,0,9.0,0,1,0.1118,0,0,INR,sha256:88f0a4176ef16f3d,dev_fp_8fabac29
TXN-N-000219,ACC-00480,ACC-00499,653.37,UPI,2026-03-04T10:15:40,0,none,27,3381,3,5957.44,6,439.32,7043.64,9130.92,10.0,10,2,0,0,4.35,0,1,0.1424,0,0,INR,sha256:5c127e8713abe964,dev_fp_9df89a95
TXN-N-000175,ACC-00198,ACC-00422,844.41,UPI,2026-01-21T17:43:58,0,none,57,2615,2,18688.52,12,1219.32,5967.28,11880.71,10.0,17,2,0,0,5.88,0,2,0.2389,0,1,INR,sha256:f4290b8c398cc866,dev_fp_c5e46216
TXN-N-000658,ACC-00035,ACC-00496,440.18,UPI,2026-02-19T07:39:39,0,none,47,3395,1,17882.23,13,1088.95,9508.3,20864.51,10.0,7,3,0,0,0.74,1,3,0.0588,0,0,INR,sha256:30d5420db0f85b03,dev_fp_c23821e1
TXN-N-000691,ACC-00403,ACC-00243,1221.29,IMPS,2026-02-24T14:48:45,0,none,29,2762,3,9136.82,18,1746.0,3764.27,5964.58,10.0,14,1,0,0,3.52,0,4,0.1974,0,2,INR,sha256:4f4fc5e8c037de6d,dev_fp_3a58aa7c
TXN-N-000855,ACC-00101,ACC-00130,1466.84,UPI,2026-03-04T18:38:48,0,none,43,2858,2,19098.08,11,1536.3,9021.75,22024.49,10.0,18,2,0,1,4.93,0,3,0.0318,0,4,INR,sha256:2048e496c77cee71,dev_fp_76789cc8
TXN-N-000438,ACC-00171,ACC-00269,4452.5,IMPS,2026-03-23T07:21:50,0,none,56,1488,2,54117.05,17,1032.54,9000.46,20001.49,10.0,7,0,0,0,8.24,0,1,0.1322,0,2,INR,sha256:e9281e5376b55cd9,dev_fp_22a692bd
TXN-N-000323,ACC-00013,ACC-00148,51494.14,NEFT,2026-03-30T06:36:24,0,none,33,1558,2,111485.25,10,2482.62,14710.75,28777.19,10.0,6,0,0,0,5.51,0,2,0.2681,0,0,INR,sha256:ce515d76e3d4e1f6,dev_fp_bb5edb63
TXN-N-000488,ACC-00160,ACC-00233,819.53,ATM,2026-03-19T10:23:16,0,none,35,2303,2,7262.83,7,322.14,14995.21,26976.56,10.0,10,3,0,0,1.06,0,2,0.238,0,3,INR,sha256:dd1d1c37fea4fc87,dev_fp_3e108947
TXN-N-000222,ACC-00273,ACC-00399,912.56,IMPS,2026-01-18T19:08:59,0,none,52,349,1,18054.5,18,983.57,6059.12,17187.63,10.0,19,6,1,0,6.5,0,3,0.264,0,0,INR,sha256:53d0dc9e0e71321a,dev_fp_f3e86aa3
TXN-N-000315,ACC-00043,ACC-00396,930.49,UPI,2026-02-23T15:18:03,0,none,39,3059,2,37766.13,14,3659.42,5572.83,16226.22,10.0,15,0,0,0,6.9,0,3,0.1913,0,4,INR,sha256:2b401808fc8106b1,dev_fp_db172d42
TXN-N-000590,ACC-00252,ACC-00288,1485.28,UPI,2026-03-15T17:56:32,0,none,22,2370,2,30291.32,14,2007.3,1165.84,3962.98,704.3,17,6,1,0,1.35,0,3,0.0061,0,1,INR,sha256:f3ec68ec9e938ea8,dev_fp_10c06b99
TXN-N-000884,ACC-00432,ACC-00387,1088.0,IMPS,2026-03-16T16:05:30,0,none,33,104,2,9909.15,7,2026.84,2418.6,6643.9,145.96,16,0,0,0,0.53,0,1,0.2729,0,4,INR,sha256:a0767ad4ea8cef66,dev_fp_cf7f6e45
TXN-N-000963,ACC-00290,ACC-00122,1446.18,IMPS,2026-01-28T13:47:46,0,none,19,2971,2,67849.47,17,2372.64,6968.94,18661.93,10.0,13,2,0,0,2.27,0,1,0.0028,0,0,INR,sha256:9323d760e3289d75,dev_fp_20528e4a
TXN-N-000291,ACC-00200,ACC-00451,1559.76,POS,2026-01-10T15:41:09,0,none,40,1696,2,6943.42,18,3391.86,654.75,5063.51,2257.52,15,5,1,0,4.72,0,5,0.2436,0,0,INR,sha256:c0f1f974bfbcad44,dev_fp_f94231f1
TXN-N-000726,ACC-00210,ACC-00463,125.58,POS,2026-01-08T08:58:58,0,none,57,3332,2,15987.01,13,1307.21,10824.51,16818.79,10.0,8,3,0,0,0.31,0,2,0.1519,0,0,INR,sha256:27cdbd4226461a32,dev_fp_68030be4
TXN-N-000744,ACC-00256,ACC-00442,552.2,ATM,2026-03-19T08:06:14,0,none,47,1176,2,32513.25,21,778.92,4791.2,8970.76,10.0,8,3,0,0,0.56,0,2,0.2123,0,0,INR,sha256:92d75287750af9f6,dev_fp_00d8b45d
TXN-N-000685,ACC-00434,ACC-00223,105.79,NEFT,2026-01-17T09:39:37,0,none,51,396,2,126860.21,13,591.75,10890.79,19109.62,10.0,9,5,1,0,0.49,0,2,0.1627,0,2,INR,sha256:e67c1f1d3d6947d2,dev_fp_56911a7a
TXN-N-000394,ACC-00387,ACC-00083,820.66,UPI,2026-01-18T07:51:37,0,none,33,1201,2,19985.41,17,1674.82,1658.46,6170.86,616.99,7,6,1,0,2.24,0,1,0.0199,0,0,INR,sha256:38d5f94f926fe4cc,dev_fp_d79eae83
TXN-N-000870,ACC-00460,ACC-00408,751.43,IMPS,2026-03-13T18:52:05,0,none,41,1657,2,6681.44,11,664.91,2345.35,4522.17,10.0,18,4,0,1,1.49,0,3,0.0622,0,0,INR,sha256:82453fff221e2f88,dev_fp_71044548
TXN-N-000456,ACC-00008,ACC-00073,29216.04,NEFT,2026-02-14T08:55:18,0,none,43,1618,2,62752.55,8,1210.26,10423.59,22761.45,10.0,8,5,1,0,3.36,0,1,0.1877,0,0,INR,sha256:e56f43792fe03c70,dev_fp_4fee79c6
TXN-N-000110,ACC-00390,ACC-00097,554.23,NEFT,2026-02-02T10:47:40,0,none,36,755,2,56847.15,7,1187.98,10236.45,24369.07,10.0,10,0,0,0,6.95,0,1,0.0829,0,1,INR,sha256:9c96c984c98023fa,dev_fp_10d8ea2d
TXN-N-000777,ACC-00158,ACC-00065,250.07,IMPS,2026-03-16T18:28:17,0,none,32,1291,2,31408.01,17,1473.18,2438.69,7012.07,10.0,18,0,0,0,6.37,0,3,0.2737,1,0,INR,sha256:4b3e97ba8ba806bf,dev_fp_31195a6d
TXN-N-000499,ACC-00434,ACC-00254,74425.11,NEFT,2026-02-20T09:38:14,0,none,50,2164,3,15609.78,12,667.45,7581.14,8655.66,10.0,9,4,0,0,3.79,0,1,0.0721,0,0,INR,sha256:c78c7b1b1fda9a91,dev_fp_d3fc7cb2
TXN-N-000548,ACC-00402,ACC-00324,603.78,POS,2026-01-18T09:34:05,0,none,43,1626,1,7878.7,22,1172.38,1930.73,6939.17,10.0,9,6,1,0,8.36,0,2,0.1424,0,1,INR,sha256:d0f6247c425b41e7,dev_fp_6ba30c78
TXN-N-000934,ACC-00199,ACC-00456,79.54,UPI,2026-01-04T10:52:25,0,none,26,1851,2,40967.78,11,774.06,11916.12,29268.01,10.0,10,6,1,0,6.85,1,2,0.2962,1,3,INR,sha256:021f9187dce56ab2,dev_fp_b8f51801
TXN-N-000197,ACC-00135,ACC-00186,36306.04,NEFT,2026-01-05T15:41:37,0,none,29,2735,3,200965.99,19,1308.12,539.27,2764.08,730.38,15,0,0,0,0.04,0,2,0.1186,0,1,INR,sha256:9f75464fc2d7b337,dev_fp_025a15f0
TXN-N-000936,ACC-00185,ACC-00174,207.37,IMPS,2026-02-08T13:27:11,0,none,61,2263,3,87877.62,14,804.73,3107.33,8901.66,10.0,13,6,1,0,1.32,0,4,0.2308,0,1,INR,sha256:9242ff9ba542ede2,dev_fp_3a71fdb9
TXN-N-000113,ACC-00106,ACC-00417,120.5,IMPS,2026-01-17T12:26:53,0,none,67,3520,3,28592.2,15,1272.28,14945.8,23068.4,10.0,12,5,1,0,6.03,0,3,0.2735,1,0,INR,sha256:6d550c0444905345,dev_fp_2ac9bf13
TXN-N-000538,ACC-00343,ACC-00162,1769.96,ATM,2026-02-09T11:50:27,0,none,21,3449,3,17640.91,19,352.76,13412.29,21729.04,10.0,11,0,0,0,5.54,0,2,0.1538,0,3,INR,sha256:6fcbb6a533d8f93a,dev_fp_0631123f
TXN-N-000536,ACC-00080,ACC-00475,440.85,UPI,2026-02-23T13:21:36,0,none,36,964,2,14799.51,16,507.78,8290.53,24455.28,10.0,13,0,0,0,19.09,0,6,0.1154,0,1,INR,sha256:ccbdc9e389c4c389,dev_fp_508f0e86
TXN-N-000455,ACC-00269,ACC-00350,456.87,UPI,2026-03-29T03:54:07,0,none,26,2482,2,66189.37,15,2416.16,9742.17,29330.35,10.0,3,6,1,0,1.43,0,3,0.2174,0,1,INR,sha256:b83aa2f7ba85318c,dev_fp_f066b8cf
TXN-N-000185,ACC-00180,ACC-00427,47436.69,NEFT,2026-01-26T12:22:33,0,none,69,261,3,71506.58,12,986.05,1078.88,3033.93,10.0,12,0,0,0,2.02,0,1,0.11,0,5,INR,sha256:433f0349296c22d9,dev_fp_922b7aa1
TXN-N-000371,ACC-00083,ACC-00254,2494.91,UPI,2026-01-25T10:43:41,0,none,46,2044,2,7023.54,26,702.47,11916.22,36073.75,10.0,10,6,1,0,1.46,0,3,0.1764,0,1,INR,sha256:637d78ae0c16e34d,dev_fp_46ab1bae
TXN-N-000122,ACC-00490,ACC-00485,155.75,UPI,2026-01-13T15:15:07,0,none,57,1112,2,63628.3,16,1338.75,11313.42,25276.31,10.0,15,1,0,0,2.93,0,3,0.16,0,1,INR,sha256:dd7b5a87acbafe44,dev_fp_df576fd3
TXN-N-000215,ACC-00490,ACC-00120,10222.98,UPI,2026-02-17T14:18:02,0,none,35,644,2,18422.87,27,435.66,6483.83,8222.2,10.0,14,1,0,1,2.61,0,5,0.0125,0,1,INR,sha256:b0ef871abf3432f7,dev_fp_9fd6d0b3
TXN-N-000421,ACC-00075,ACC-00403,757.27,IMPS,2026-01-15T10:52:15,0,none,64,2949,2,24869.64,21,960.13,14097.42,18680.7,10.0,10,3,0,0,9.67,0,2,0.0652,0,0,INR,sha256:be0bfe65711bf5ea,dev_fp_df4b16b3
TXN-N-000310,ACC-00088,ACC-00236,1393.09,NEFT,2026-02-15T17:28:43,0,none,65,1196,3,12856.26,13,408.97,4678.94,7492.81,10.0,17,6,1,0,16.82,0,2,0.0238,0,0,INR,sha256:feb8bb33e8e73f46,dev_fp_db5ae0f3
TXN-N-000401,ACC-00230,ACC-00125,848.68,UPI,2026-01-15T07:24:52,0,none,38,532,2,3931.19,21,1236.41,1160.48,3093.7,10.0,7,3,0,0,1.6,0,3,0.1145,0,1,INR,sha256:e775a9e702cdf9c4,dev_fp_e16b5c8f
TXN-N-000638,ACC-00466,ACC-00100,1114.48,ATM,2026-02-04T07:17:13,0,none,27,3303,3,25905.52,12,1373.61,9419.42,27141.22,10.0,7,2,0,0,14.71,0,1,0.2575,0,2,INR,sha256:43cee95c0f48c21d,dev_fp_e447d1d0
TXN-N-000905,ACC-00309,ACC-00117,1090.52,IMPS,2026-01-06T12:16:37,0,none,22,3626,2,12967.97,15,1877.87,7577.38,18123.12,10.0,12,1,0,0,1.65,0,1,0.1807,0,0,INR,sha256:904b868dde52ac9a,dev_fp_52959ae7
TXN-N-000141,ACC-00324,ACC-00296,3218.41,IMPS,2026-01-16T06:44:25,0,none,45,2314,3,16568.08,26,799.72,5039.23,14269.56,10.0,6,4,0,0,2.39,0,1,0.0274,0,0,INR,sha256:743fedc7dc6aaf6d,dev_fp_a641f265
TXN-N-000857,ACC-00143,ACC-00066,381.26,IMPS,2026-02-07T15:15:45,0,none,21,357,2,110779.46,19,3026.64,11397.71,31769.97,10.0,15,5,1,0,2.52,0,3,0.1876,0,0,INR,sha256:b2f7ddf81fdbe3c6,dev_fp_692ebe18
TXN-N-000693,ACC-00231,ACC-00293,1501.07,ATM,2026-02-08T11:39:26,0,none,68,3260,2,3807.9,11,952.19,12720.1,17560.26,10.0,11,6,1,0,19.49,0,3,0.295,0,0,INR,sha256:7f2057a3079795e9,dev_fp_dcb2ce60
TXN-N-000792,ACC-00044,ACC-00371,422.87,IMPS,2026-02-19T12:51:23,0,none,30,2846,2,48709.08,16,691.21,7295.3,9174.97,10.0,12,3,0,0,16.4,0,3,0.1882,0,1,INR,sha256:2ad745b382a3156d,dev_fp_e66af2dc
TXN-N-000820,ACC-00491,ACC-00205,26.96,UPI,2026-01-13T15:04:22,0,none,18,1639,3,26085.29,12,902.36,3386.14,5801.8,10.0,15,1,0,0,0.4,0,3,0.2744,0,0,INR,sha256:bf84c4bc42b6e1c7,dev_fp_d0aac7bc
TXN-N-000832,ACC-00343,ACC-00004,81.72,POS,2026-03-20T20:31:13,0,none,52,552,2,18146.77,8,1519.94,4517.38,7977.21,10.0,20,4,0,0,0.6,0,2,0.1513,0,2,INR,sha256:eb73221f8106db6d,dev_fp_5c0398be
TXN-N-000942,ACC-00010,ACC-00322,1440.61,IMPS,2026-03-21T17:23:04,0,none,54,2772,2,21010.18,16,894.21,7084.53,13245.61,10.0,17,5,1,0,10.44,0,1,0.139,0,0,INR,sha256:b0d1591725eb5d41,dev_fp_c6d55554
TXN-N-000586,ACC-00226,ACC-00248,10.0,UPI,2026-03-15T20:13:34,0,none,62,959,2,9050.99,15,1546.7,5642.73,17204.23,10.0,20,6,1,0,4.17,0,2,0.0907,0,0,INR,sha256:379aa632d81cd18d,dev_fp_6d43c38a
TXN-N-000493,ACC-00118,ACC-00006,578.93,UPI,2026-01-10T20:37:00,0,none,57,2469,2,14961.07,10,1092.95,10414.1,16264.58,10.0,20,5,1,0,10.97,0,1,0.1468,0,0,INR,sha256:b00eb86c1490ea5f,dev_fp_3b918d04
TXN-N-000960,ACC-00450,ACC-00301,445.86,UPI,2026-01-05T07:35:16,0,none,58,1979,2,1596.53,17,495.2,10207.52,13593.11,10.0,7,0,0,0,17.74,0,1,0.0082,0,1,INR,sha256:6dcb671ff8a4083f,dev_fp_c502af95
TXN-N-000909,ACC-00393,ACC-00094,163.07,UPI,2026-02-24T18:57:27,0,none,29,1424,3,8143.07,15,1084.53,9657.4,29849.76,10.0,18,1,0,0,0.6,0,1,0.1068,0,1,INR,sha256:5ce1dd2d7ca2abdf,dev_fp_1e4e2b7e
TXN-N-000680,ACC-00137,ACC-00163,1690.08,UPI,2026-03-24T19:29:04,0,none,59,227,2,6281.51,10,1169.13,2005.32,6613.32,10.0,19,1,0,0,0.68,0,3,0.0946,0,1,INR,sha256:855701b5b4f28956,dev_fp_50e5f10a
TXN-N-000171,ACC-00477,ACC-00415,39428.67,NEFT,2026-01-25T08:07:26,0,none,19,3310,2,24074.64,15,1893.05,12355.54,36366.4,10.0,8,6,1,0,0.74,0,1,0.2792,0,1,INR,sha256:d8bf7cd844596d6f,dev_fp_445c7542
TXN-N-000204,ACC-00155,ACC-00167,110.91,UPI,2026-01-11T11:32:52,0,none,24,2909,2,27332.16,12,3759.74,9662.26,23607.0,10.0,11,6,1,0,6.99,0,2,0.1203,0,1,INR,sha256:659283869b918b0c,dev_fp_af99071c
TXN-N-000149,ACC-00041,ACC-00337,832.82,IMPS,2026-03-30T19:39:08,0,none,29,1911,1,18294.99,14,933.69,3032.38,5760.84,10.0,19,0,0,0,0.26,0,3,0.0208,0,1,INR,sha256:7f14d2ea3929eedc,dev_fp_4b511668
TXN-N-000826,ACC-00127,ACC-00378,1243.15,UPI,2026-02-24T10:26:24,0,none,21,2278,2,39037.01,14,1242.48,1121.86,2791.97,10.0,10,1,0,0,17.85,0,4,0.2548,0,1,INR,sha256:e48ec1b693d8801a,dev_fp_6157b707
TXN-N-000824,ACC-00175,ACC-00259,2568.24,UPI,2026-01-15T15:09:27,0,none,68,178,3,21900.13,15,672.77,10268.04,19847.71,10.0,15,3,0,0,1.13,0,3,0.0573,0,1,INR,sha256:ba528a189d45fa48,dev_fp_1f407f17
TXN-N-000370,ACC-00112,ACC-00454,1843.15,ATM,2026-03-29T12:51:22,0,none,66,3523,2,83644.57,15,651.08,4602.74,7447.38,10.0,12,6,1,0,4.98,0,3,0.1139,0,2,INR,sha256:bb29fcf72c7fa394,dev_fp_abe97615
TXN-N-000626,ACC-00494,ACC-00030,140.96,NEFT,2026-02-06T12:24:33,0,none,39,1475,2,51907.99,13,1651.49,6141.38,17024.84,10.0,12,4,0,0,0.98,0,2,0.1273,0,2,INR,sha256:26a36b3ffedb8914,dev_fp_2dfd9e68
TXN-N-000900,ACC-00198,ACC-00326,995.28,UPI,2026-01-14T17:03:45,0,none,43,1973,2,23600.78,19,3426.38,2003.36,7511.67,689.22,17,2,0,0,1.34,0,3,0.2958,0,1,INR,sha256:7456e84c08019500,dev_fp_0bcec70e
TXN-N-000148,ACC-00348,ACC-00481,1864.52,IMPS,2026-01-24T12:18:25,0,none,28,3397,1,10676.0,25,663.06,766.6,2141.17,10.0,12,5,1,0,5.41,0,1,0.1951,0,0,INR,sha256:f1da8db36ae9840b,dev_fp_1a750a1d
TXN-N-000094,ACC-00446,ACC-00074,185.18,IMPS,2026-01-14T12:45:51,0,none,41,2924,2,26611.33,15,757.94,7702.08,12839.03,10.0,12,2,0,0,0.28,0,2,0.1533,0,0,INR,sha256:2569fcb4d0584ee5,dev_fp_566d0c10
TXN-N-000546,ACC-00445,ACC-00139,57871.84,NEFT,2026-01-08T07:38:32,0,none,58,2568,3,45942.93,13,885.74,7293.4,17844.1,10.0,7,3,0,0,4.98,0,1,0.2228,0,0,INR,sha256:8fbd7f734246b4ab,dev_fp_c66c9add
TXN-N-000846,ACC-00381,ACC-00313,54227.45,NEFT,2026-01-13T00:05:32,0,none,58,1769,3,5737.0,16,962.52,14907.64,21337.8,10.0,0,1,0,0,3.88,0,3,0.2546,0,3,INR,sha256:6016f71e95dc76f7,dev_fp_bd49dafc
TXN-N-000991,ACC-00495,ACC-00055,186.78,UPI,2026-01-17T08:24:20,0,none,57,1446,2,32707.34,14,1783.61,14359.64,18180.37,10.0,8,5,1,0,1.67,0,4,0.2727,0,1,INR,sha256:21fe87dd8bd0f090,dev_fp_1b2c57a5
TXN-N-000759,ACC-00289,ACC-00219,620.07,IMPS,2026-01-01T08:32:21,0,none,29,132,3,48897.63,13,1104.32,7501.69,18010.19,10.0,8,3,0,0,5.89,0,2,0.1115,0,1,INR,sha256:c46c484204f3fc6a,dev_fp_645496eb
TXN-N-000993,ACC-00482,ACC-00338,72797.41,NEFT,2026-01-17T11:10:04,0,none,35,1110,3,38540.96,11,2240.73,4532.21,15484.18,10.0,11,5,1,0,14.48,0,2,0.2289,0,2,INR,sha256:f2d8f913f7e57d51,dev_fp_6e39e07b
